x, y, t
2.089843177246031303e-02,8.775907362102119968e-02,1.000000000000000000e+00
3.647933694601614985e-01,5.925504495635501856e-01,1.000000000000000000e+00
6.861028292031129405e-01,2.980946557386890960e-01,0.000000000000000000e+00
1.540067748824014426e-02,5.759127145912613654e-01,1.000000000000000000e+00
9.176273063270904418e-01,2.792340405974703677e-01,0.000000000000000000e+00
8.586122649675336227e-01,2.350765275668891263e-01,0.000000000000000000e+00
6.070248843464542965e-01,1.564827600950093878e-01,0.000000000000000000e+00
6.282803889567815103e-01,9.030447203163337599e-01,1.000000000000000000e+00
5.850712111500977475e-01,1.557058035796843320e-02,0.000000000000000000e+00
3.583241666260563729e-01,8.496464565195671614e-02,0.000000000000000000e+00
4.015539085553785359e-01,5.857971601025172559e-01,1.000000000000000000e+00
3.979788311591492267e-02,3.895409915676717461e-01,1.000000000000000000e+00
3.825240842704629163e-01,4.722411828562952385e-01,1.000000000000000000e+00
1.491459782532373879e-01,7.537309940091496685e-01,1.000000000000000000e+00
9.530704954445299304e-01,6.574862512019647998e-01,0.000000000000000000e+00
9.239505359504585069e-01,3.450433482619040815e-01,0.000000000000000000e+00
4.297290666606525811e-01,3.532486542545626440e-01,1.000000000000000000e+00
7.494504701927128254e-01,4.465633609206101085e-01,0.000000000000000000e+00
1.815252756958176672e-01,5.996321624163614139e-02,1.000000000000000000e+00
2.715669451081252905e-01,2.520859719906436425e-01,1.000000000000000000e+00
9.674677176450596772e-01,3.094843483403391105e-01,0.000000000000000000e+00
4.810763403306467234e-01,8.981730958560928402e-01,1.000000000000000000e+00
2.674127952314475642e-02,2.283039436176662607e-01,1.000000000000000000e+00
2.861475030134381647e-01,4.724978320065217341e-01,1.000000000000000000e+00
9.435080126095938269e-01,5.417940741274769323e-01,0.000000000000000000e+00
8.599019193261092653e-02,5.995583038269920451e-01,1.000000000000000000e+00
4.867421374913742937e-01,2.889267699414664881e-01,1.000000000000000000e+00
3.208744706794870449e-01,1.157606563805250177e-01,1.000000000000000000e+00
1.130002051316125744e-01,6.670314464457037795e-01,1.000000000000000000e+00
6.304755134219592883e-01,1.213769135839521951e-01,0.000000000000000000e+00
3.365751733927984102e-01,6.271192018005899982e-02,0.000000000000000000e+00
3.392803999335671783e-01,3.978412457395422708e-01,1.000000000000000000e+00
6.148617255157626804e-01,3.263362858320117965e-02,0.000000000000000000e+00
4.181508980637554940e-01,8.086189046365103161e-01,1.000000000000000000e+00
1.191405847556494813e-01,9.329211191011527182e-01,1.000000000000000000e+00
8.895967653461162028e-01,6.284287108386743537e-02,0.000000000000000000e+00
4.158088528708470122e-02,2.519103101360553598e-02,1.000000000000000000e+00
1.132118812204527813e-01,3.929459666408774421e-01,1.000000000000000000e+00
5.273064027578657775e-01,2.465501790595489018e-01,0.000000000000000000e+00
4.316338074935623936e-01,7.328266542624300994e-01,1.000000000000000000e+00
3.675742265804079478e-01,9.376109501263426571e-01,1.000000000000000000e+00
7.184130925642843168e-01,6.790301562962597348e-01,1.000000000000000000e+00
2.899154425944039382e-02,8.095165342968493327e-01,1.000000000000000000e+00
1.996394660046996172e-01,7.391013495699114699e-01,1.000000000000000000e+00
1.067368948942122309e-01,1.934986094555848357e-01,1.000000000000000000e+00
4.487051984328113141e-01,8.714982062168419308e-01,1.000000000000000000e+00
1.551421357398257150e-01,3.973562073851365506e-01,1.000000000000000000e+00
4.953126177759571425e-01,3.652495759911509321e-01,1.000000000000000000e+00
7.799147239345807225e-01,7.775194106820286777e-01,1.000000000000000000e+00
7.348125871522226404e-02,4.637139456611303334e-01,1.000000000000000000e+00
8.215032381851904431e-01,1.604643664154878913e-01,0.000000000000000000e+00
6.558057692278179696e-01,9.730860529788503133e-01,1.000000000000000000e+00
8.573765304199661985e-01,7.173524352037957685e-01,0.000000000000000000e+00
3.258125576021027037e-01,8.269662798508961021e-01,1.000000000000000000e+00
2.838940320336584833e-01,2.838171354474151586e-01,1.000000000000000000e+00
1.621792915084833142e-01,2.045818282977427405e-01,1.000000000000000000e+00
6.951380244687772603e-01,4.667489822799332222e-01,0.000000000000000000e+00
4.233150848545050859e-01,2.980318720790656739e-01,1.000000000000000000e+00
6.734261673722607977e-01,9.866708208245478229e-01,1.000000000000000000e+00
6.213313531586194260e-01,5.707144813163518293e-01,1.000000000000000000e+00
9.113249578829799580e-01,1.562012751580635905e-01,0.000000000000000000e+00
8.120350125693435173e-01,2.976779893907199881e-02,0.000000000000000000e+00
6.773663961897731234e-01,8.653131528696413888e-01,1.000000000000000000e+00
7.959045511965039399e-01,5.385597389291247872e-01,0.000000000000000000e+00
5.934708627997501429e-01,6.592048512105136426e-01,1.000000000000000000e+00
1.308204211739800726e-01,9.262983964095529155e-01,1.000000000000000000e+00
2.478829663612234224e-01,5.814682742243957314e-01,1.000000000000000000e+00
7.625786284781842506e-01,7.589261319628696212e-01,1.000000000000000000e+00
2.929318380157065471e-01,5.525454170313766067e-01,1.000000000000000000e+00
1.430657562734342081e-01,5.781764098808216401e-01,1.000000000000000000e+00
3.166386763595655518e-01,2.488840514458582343e-01,1.000000000000000000e+00
8.807178290317269065e-01,3.499454775880675994e-01,0.000000000000000000e+00
3.464633194974692243e-01,1.502756221763856814e-02,0.000000000000000000e+00
9.635500429652811283e-01,7.980674465581540922e-01,0.000000000000000000e+00
2.621273667016654763e-02,1.067730479379116471e-01,1.000000000000000000e+00
3.645447220676121258e-01,9.945805942372575315e-01,1.000000000000000000e+00
4.900371363634878907e-01,6.325607840053110165e-01,1.000000000000000000e+00
8.572371822321406265e-01,4.091383640971886226e-01,0.000000000000000000e+00
7.284515040625372251e-02,2.959633469537397144e-01,1.000000000000000000e+00
7.399846149790100247e-01,8.670527547774065091e-01,1.000000000000000000e+00
6.536930731176128218e-01,6.768454855727279451e-02,0.000000000000000000e+00
9.167934648290717581e-01,5.818933745790484391e-01,0.000000000000000000e+00
9.593798565544764401e-03,6.764175070059094130e-01,1.000000000000000000e+00
2.326295427473055177e-01,6.484515166976415612e-01,1.000000000000000000e+00
2.375363735252363773e-01,8.778414339941617017e-01,1.000000000000000000e+00
5.982220957749950774e-02,6.900422265374956954e-01,1.000000000000000000e+00
1.160463906143046620e-01,5.651436626230963434e-01,1.000000000000000000e+00
4.087683107781693304e-01,5.718111898427806761e-01,1.000000000000000000e+00
3.696113456223552030e-01,9.723080524655474122e-01,1.000000000000000000e+00
6.145673637825112001e-01,6.174181401704947891e-02,0.000000000000000000e+00
9.677133694987389845e-01,9.558979736774498859e-01,1.000000000000000000e+00
2.435272628618205815e-01,4.812455230038154008e-01,1.000000000000000000e+00
3.101990222539355857e-01,3.005630928262514878e-01,1.000000000000000000e+00
6.172264623887641077e-01,5.472421163842168257e-01,1.000000000000000000e+00
6.881329140419223389e-02,5.490258285923127479e-01,1.000000000000000000e+00
8.286900771319619663e-01,7.342249106010604320e-01,1.000000000000000000e+00
1.336969610476761439e-01,1.639333893780895446e-01,1.000000000000000000e+00
4.629208122771240053e-01,1.330300380482900557e-01,0.000000000000000000e+00
9.336453276769886012e-01,3.435459502126747555e-01,0.000000000000000000e+00
2.234553301380903800e-02,5.974216363734954349e-01,1.000000000000000000e+00
5.875276146444596836e-02,7.971774304895697938e-01,1.000000000000000000e+00
2.890632126821454095e-01,8.400590588789347279e-02,1.000000000000000000e+00
7.185338817147385315e-01,6.709907327294104551e-01,1.000000000000000000e+00
3.473122135487238804e-01,8.180000665836856255e-01,1.000000000000000000e+00
4.022297973186971243e-01,5.071801389975156837e-01,1.000000000000000000e+00
7.603915631421018784e-01,7.511160913224514957e-01,1.000000000000000000e+00
7.027635968592060856e-01,1.555721386120232363e-01,0.000000000000000000e+00
5.233925774519974095e-01,2.936913818493422923e-01,1.000000000000000000e+00
2.133835422613172828e-02,6.492826355683156692e-02,1.000000000000000000e+00
7.092977999804039868e-01,3.803710937050245322e-01,0.000000000000000000e+00
2.445234533691966750e-01,6.670584084197311858e-01,1.000000000000000000e+00
8.196106020941021919e-01,5.355116045276414605e-01,0.000000000000000000e+00
2.947722940803507718e-01,6.127726645528287497e-01,1.000000000000000000e+00
9.693015513676560557e-01,4.490283213860064571e-01,0.000000000000000000e+00
2.250402542390409488e-01,7.802849847545966222e-01,1.000000000000000000e+00
9.183491668775772832e-01,3.230084565355384463e-02,0.000000000000000000e+00
7.256364522494571645e-01,2.032904073697024971e-01,0.000000000000000000e+00
9.517282279665336686e-01,9.917431738349258286e-01,1.000000000000000000e+00
3.712064792944528291e-01,2.404224000305302811e-01,1.000000000000000000e+00
7.890192204243337004e-01,3.312925904338103189e-01,0.000000000000000000e+00
1.354302793665751459e-01,9.625660202807683197e-01,1.000000000000000000e+00
5.027976298227486707e-01,6.264460495624536440e-01,1.000000000000000000e+00
3.149096016417394228e-01,4.234219772810158267e-01,1.000000000000000000e+00
5.271792246112211311e-01,4.999533623837218999e-01,1.000000000000000000e+00
4.552472150457284039e-01,5.796198632991451660e-01,1.000000000000000000e+00
1.920570647894154215e-01,2.266186493356395770e-01,1.000000000000000000e+00
1.819093246846124057e-01,7.201705949397844142e-01,1.000000000000000000e+00
8.292051285548847073e-01,5.564230811277159905e-01,0.000000000000000000e+00
8.465029007210068679e-01,2.563894845571932368e-01,0.000000000000000000e+00
9.238909821649404774e-01,3.240292086949098094e-01,0.000000000000000000e+00
6.700338448322079588e-01,8.217450080380814814e-01,1.000000000000000000e+00
1.265939062761592959e-01,8.738257932868856992e-01,1.000000000000000000e+00
8.425069005546176326e-01,4.502424879984675554e-01,0.000000000000000000e+00
4.073639635262091829e-01,1.075629810179772328e-01,0.000000000000000000e+00
9.419831478171429850e-01,9.208160674489254127e-01,1.000000000000000000e+00
4.732142452313102821e-01,4.054374076124418469e-01,1.000000000000000000e+00
1.420910011787949179e-01,7.565173337193482617e-01,1.000000000000000000e+00
5.140408203361783723e-01,6.005545945073575975e-01,1.000000000000000000e+00
6.034969338636314573e-01,3.438891668112504796e-01,0.000000000000000000e+00
9.650047684919272895e-01,5.677220214500334761e-01,0.000000000000000000e+00
9.668557867679166140e-01,3.745858212904189521e-01,0.000000000000000000e+00
8.488402801938953468e-01,1.626427079327890102e-01,0.000000000000000000e+00
7.116329145185890104e-01,1.321719646230288259e-01,0.000000000000000000e+00
3.335377206628667990e-01,7.875750332969864154e-01,1.000000000000000000e+00
6.641681106649007793e-01,3.027501105283907368e-01,0.000000000000000000e+00
9.570078478947241507e-01,6.558772315935262887e-01,0.000000000000000000e+00
8.363687579067802247e-03,2.618199866724247871e-01,1.000000000000000000e+00
2.581574807952347062e-02,1.849394483762585306e-01,1.000000000000000000e+00
4.016059620526587493e-01,5.052246215915667804e-01,1.000000000000000000e+00
2.630057641273280122e-01,6.314631449573891997e-01,1.000000000000000000e+00
8.737938671684254421e-01,9.209057736657022541e-01,1.000000000000000000e+00
1.411391761235962772e-01,4.588607087090462722e-01,1.000000000000000000e+00
8.687353688442435162e-01,5.890254149116044280e-01,0.000000000000000000e+00
7.324360570661516689e-01,3.940806958464929677e-01,0.000000000000000000e+00
7.956389415370092033e-01,9.438090460828818529e-02,0.000000000000000000e+00
3.315601633296326733e-01,2.535522193942630897e-01,1.000000000000000000e+00
4.704149111424944518e-01,1.573407175872446606e-01,0.000000000000000000e+00
5.142917583669850412e-01,8.088281249056066269e-01,1.000000000000000000e+00
3.132317758261262686e-01,6.785046448533127439e-02,0.000000000000000000e+00
7.389878415595507732e-01,1.600751046943238443e-01,0.000000000000000000e+00
7.829347096434609021e-01,9.585680057332858217e-01,1.000000000000000000e+00
3.080076322718297011e-01,8.524484413998865140e-01,1.000000000000000000e+00
4.102846287107601020e-01,5.451831690425368304e-02,0.000000000000000000e+00
7.269230968924688119e-01,1.123029605617563709e-01,0.000000000000000000e+00
3.494113757635534112e-01,9.301198635598212361e-01,1.000000000000000000e+00
7.387111989846014692e-01,8.368786650709967301e-01,1.000000000000000000e+00
5.418818596692603906e-01,8.318598452317051972e-01,1.000000000000000000e+00
8.586167814450373914e-01,7.261287948579415730e-01,0.000000000000000000e+00
7.303960057272416151e-01,4.512335598954464455e-02,0.000000000000000000e+00
6.283122998517745028e-01,7.477023120821445490e-01,1.000000000000000000e+00
5.256889286769210745e-01,5.726479141033937736e-01,1.000000000000000000e+00
4.064771319991571374e-01,7.659915927446893091e-01,1.000000000000000000e+00
1.906112608347273474e-01,9.340243177674932840e-01,1.000000000000000000e+00
7.112316190304789343e-01,6.732485731513230265e-01,1.000000000000000000e+00
4.091682795161025732e-01,3.677901129226214261e-01,1.000000000000000000e+00
2.504058395667323467e-01,1.877164948773188957e-01,1.000000000000000000e+00
7.654525923602787385e-01,1.792828114914257753e-02,0.000000000000000000e+00
3.362349159665672937e-01,6.804598901584184567e-01,1.000000000000000000e+00
1.171701659325863343e-01,2.497085278684698650e-01,1.000000000000000000e+00
8.052709276857598075e-01,9.883694640607577631e-01,1.000000000000000000e+00
9.822045492010332834e-01,5.034894735534601873e-01,0.000000000000000000e+00
1.432258820492529061e-01,9.958951303117746789e-02,1.000000000000000000e+00
6.509849137115596429e-01,5.902522048894582873e-01,1.000000000000000000e+00
9.767545397364488791e-01,7.383306735722312553e-01,0.000000000000000000e+00
6.813473697331722256e-01,1.453788548196908170e-01,0.000000000000000000e+00
6.310380147817737928e-01,8.071691309044611851e-01,1.000000000000000000e+00
7.284159945882303644e-01,8.590017812550421183e-02,0.000000000000000000e+00
5.558896701909372684e-01,2.592091945614432014e-01,0.000000000000000000e+00
7.237429409654189127e-01,7.079411258897283510e-01,1.000000000000000000e+00
5.024892261936765303e-01,6.507273010205479880e-01,1.000000000000000000e+00
9.153324545992002070e-01,1.325036865684510179e-01,0.000000000000000000e+00
3.163048880176080324e-01,1.305150228311293681e-01,1.000000000000000000e+00
5.666573516367707786e-01,9.722094855891112442e-01,1.000000000000000000e+00
7.283077423364842096e-01,8.012727077589482105e-01,1.000000000000000000e+00
8.569113227964864077e-02,7.982237902483440006e-01,1.000000000000000000e+00
2.682113781790775864e-01,6.096127795762701362e-01,1.000000000000000000e+00
9.840159102965921889e-01,4.847831120334419319e-01,0.000000000000000000e+00
6.391874746011918518e-01,7.712787360022756999e-01,1.000000000000000000e+00
7.927013719959518090e-01,1.488358513304657293e-01,0.000000000000000000e+00
5.766784539779579166e-02,4.624345137572796194e-01,1.000000000000000000e+00
7.095544414797528843e-01,1.572476283220372029e-01,0.000000000000000000e+00
8.471859225678063376e-01,9.741981138542853413e-01,1.000000000000000000e+00
2.125400058389893543e-01,7.565482254665701900e-01,1.000000000000000000e+00
4.567272348069030263e-01,1.855394919671240483e-01,0.000000000000000000e+00
5.496276203893213363e-02,8.743221060046280080e-02,1.000000000000000000e+00
3.241743120352192919e-01,8.556082173953775127e-01,1.000000000000000000e+00
9.939465398732731938e-01,5.927281100694784532e-01,0.000000000000000000e+00
9.054510545242802078e-01,5.303772048916702841e-01,0.000000000000000000e+00
5.545412537816880594e-01,1.770393229201644436e-01,0.000000000000000000e+00
5.292644488744433495e-01,8.596066762653883364e-01,1.000000000000000000e+00
6.920118854605148417e-01,2.651566402450882265e-01,0.000000000000000000e+00
6.518901344535591447e-01,9.592251731140714055e-01,1.000000000000000000e+00
3.130080388595464225e-01,1.495774040205767319e-01,1.000000000000000000e+00
9.155776221499855039e-01,7.874925839326512023e-01,0.000000000000000000e+00
8.504468700138757553e-01,3.410420167058854091e-01,0.000000000000000000e+00
3.819994160981798892e-01,2.556942470900441799e-01,1.000000000000000000e+00
9.953574915893171893e-01,3.340185619171442966e-01,0.000000000000000000e+00
9.970706801534094943e-01,6.807716441681321839e-02,0.000000000000000000e+00
3.111022720741850600e-01,2.708007559804626041e-02,0.000000000000000000e+00
2.093594849767606014e-01,9.214688591372983684e-01,1.000000000000000000e+00
6.284235909611816107e-01,8.354180904700907462e-01,1.000000000000000000e+00
8.577680346871031647e-01,4.037233581451834530e-01,0.000000000000000000e+00
3.181415336898565371e-01,7.279441009647729111e-01,1.000000000000000000e+00
3.297665974084181828e-01,9.499353153290861496e-01,1.000000000000000000e+00
